,CarID,Name,Amount,Region,use_type,Mileage
762,/ruS3931eFQmZ2xLAHSzBy2pm,Mercedes-Benz E350 2012 Gray,"₦ 5,229,000","Abuja (FCT), Katampe",Nigerian Used,67639 km
763,/bydoe6qb8HYx0PkqAcpc3toH,Acura MDX 2007 Silver,"₦ 2,677,500","Lagos State, Ilupeju",Nigerian Used,Nigerian Used
764,/zhYMiaWcn1dvF0PZj6A8gJXz,Nissan Armada 2010 Black,"₦ 4,830,000","Lagos State, Ilupeju",Nigerian Used,90782 km
765,/fbRqi7DDrNSzUcGzXBC4uSTm,Nissan Sentra 2013 Silver,"₦ 5,428,500","Lagos State, Amuwo-Odofin",Foreign Used,122831 km
766,/rAQNdmGUxBv4WVC8u4T9DRdk,Honda Accord 2007 Silver,"₦ 2,080,000","Abuja (FCT), Kubwa",Nigerian Used,307527 km
767,/qeT1gQnUDlO0Q3jrgZakv7Ln,Toyota Camry 2007 Black,"₦ 2,499,000","Lagos State, Alimosho",Nigerian Used,254932 km
768,/fSy0p4v0XKzCHT9tFQp1aYvR,Toyota Sienna 2007 Red,"₦ 2,945,250","Lagos State, Alimosho",Nigerian Used,288524 km
769,/BlmeUMpC0MWryt7cdut7vS0O,Mercedes-Benz C230 2006 Silver,"₦ 2,940,000","Abuja (FCT), Jabi",Foreign Used,390884 km
770,/mlXQ3OGF7XMqoEa43Rn10wPw,Nissan Micra 2006 Silver,"₦ 1,575,000","Oyo State, Ibadan",Foreign Used,127445 km
771,/I43KPZNlfCXLn7j4YmPz9H2,Toyota RAV4 2004 Silver,"₦ 2,080,000","Lagos State, Amuwo-Odofin",Nigerian Used,106395 km
772,/dr3lmvbkhUahbgLimX4LhhJT,Toyota Camry 2003 Black,"₦ 2,704,000","Lagos State, Ikeja",Nigerian Used,471031 km
773,/gsG0aVouwngjZk4WcRC28EGF,Lexus IS 2007 White,"₦ 2,625,000","Lagos State, Lekki",Nigerian Used,107802 km
774,/xhBC5QIxbvZr9aqD3xJBepA7,Hyundai Santa Fe 2007 Silver,"₦ 2,835,000","Lagos State, Ogba",Nigerian Used,303204 km
775,/a6kO0wnglJybPWvqiYstPnwo,Lexus RX 2003 Gray,"₦ 3,640,000","Rivers State, Port-Harcourt",Nigerian Used,149565 km
776,/zIjxCijBvAcW6rl3mCyyV879,Honda CR-V EX 4WD Automatic 2007 Blue,"₦ 2,310,000","Lagos State, Lekki",Nigerian Used,172075 km
777,/g8MJktOGwerxvmg7FJTiEOMX,Lexus RX 330 2006 Silver,"₦ 6,300,000","Abuja (FCT), Lugbe District",Foreign Used,160246 km
778,/kqko6Tu9NDnPiSwoF6XJy3yA,Toyota Highlander 2002 Blue,"₦ 3,848,000","Abuja (FCT), Wuse",Nigerian Used,289578 km
779,/q1Xy0ESAa9MbpjzfFEYEdktL,Toyota Camry 2009 Gray,"₦ 3,123,750","Abuja (FCT), Garki 2",Nigerian Used,150294 km
780,/3gxVO8AMNHAp1PJoeUB8UQcx,Mazda CX-9 Sport AWD 2008 Black,"₦ 4,160,000","Akwa Ibom State, Uyo",Nigerian Used,294279 km
781,/BvjYGfCyIeYAQkM8CX9FZwK8,Toyota 4-Runner 2000 Silver,"₦ 1,344,000","Lagos State, Ikeja",Nigerian Used,414804 km
782,/mraTicvO3a7EdjTf2cB9Dhsn,Acura MDX 2003 Silver,"₦ 2,080,000","Lagos State, Ogba",Nigerian Used,300489 km
783,/uCWHYAHBjQiEUZ7BOMaF6B8M,Toyota Camry 2002 Red,"₦ 2,080,000","Oyo State, Ibadan",Nigerian Used,204003 km
784,/mELEr847KIjWmC44N3hbzO3I,Toyota Corolla 2008 Black,"₦ 2,415,000","Lagos State, Ikorodu",Nigerian Used,172453 km
785,/dekHlUWHroRtAw1OLHrrz3Ka,Toyota Land Cruiser Prado 2010 Black,"₦ 7,350,000","Abuja (FCT), Jabi",Nigerian Used,128954 km
786,/85LSQFg0qrfnKQjtCC4eEdzQ,Nissan Sentra 2013 Silver,"₦ 4,410,000","Lagos State, Surulere",Foreign Used,149272 km
787,/7YJF33SiO0xf5lKFkYhFSMxX,Honda CR-V 2008 Black,"₦ 2,520,000","Abuja (FCT), Jabi",Nigerian Used,186597 km
788,/2O6YMfIMfgeT6c0sgjmuDe9N,Mercedes-Benz A-Class 2003 Black,"₦ 2,100,000","Lagos State, Ifako-Ijaiye",Nigerian Used,217036 km
789,/8uPHmugF8u3rsFX1icbigQ1P,Toyota Camry 2003 Blue,"₦ 2,200,000","Lagos State, Ikorodu",Nigerian Used,627949 km
790,/hRJNzSCb9aSoUNphS61FRlai,Nissan Xterra 2002 Yellow,"₦ 1,560,000","Ogun State, Ado-Odo/Ota",Nigerian Used,563793 km
791,/pTtyoCV6YfF06tepKRtqtrM1,Toyota Sienna 2013 Black,"₦ 8,835,750","Lagos State, Victoria Island",Foreign Used,147748 km
792,/BvSr7awTxKPPtS73x4WCcaoB,Acura MDX 2007 White,"₦ 4,472,000","Abuja (FCT), Garki 2",Nigerian Used,181009 km
793,/Cm3gIet0B4j3GxdleDcoOYbx,Toyota Tacoma 2016 Gray,"₦ 19,968,000","Lagos State, Victoria Island",Foreign Used,51770 km
794,/BR7VwrEotT8ZLZvv5cm1NHw6,Kia Rio 2012 Black,"₦ 3,675,000","Lagos State, Ojodu",Nigerian Used,59048 km
795,/yWJU5DFBmgduI8eiatamEtDc,Nissan Pathfinder 2011 Black,"₦ 2,100,000","Lagos State, Ikorodu",Nigerian Used,198523 km
796,/yoyGfeKk4mjonW2HReVs2vco,Honda CR-V 2.0 4WD Automatic 2001 Black,"₦ 1,092,000","Anambra State, Onitsha",Nigerian Used,336467 km
797,/B064ncMF8PptKhCn221pidx7,Toyota Avalon 2007 Black,"₦ 4,200,000","Lagos State, Isolo",Foreign Used,165738 km
798,/CxNizpG2cE5xxs1cknSxxpsW,Lexus RX 350 2008 Silver,"₦ 5,928,000","Lagos State, Amuwo-Odofin",Nigerian Used,174277 km
799,/x6GXnH6oXFOAuxeEVyJJSy7o,Mercedes-Benz GL-Class 2013 Silver,"₦ 11,130,000","Abuja (FCT), Jabi",Nigerian Used,205083 km
800,/uhJSmIvyQZRf59ct8nUQPcbv,Toyota Camry 2007 Gray,"₦ 3,150,000","Delta State, Oshimili South",Nigerian Used,129910 km
801,/7oXKuIJVvUHIpgBKSaKP5cfF,Toyota Camry 2012 Silver,"₦ 6,760,000","Delta State, Oshimili South",Nigerian Used,99619 km
802,/3uA1WLj0PtNnXHzKxxVZp5SX,Mercedes-Benz GL-Class GL 550 2013 Gold,"₦ 16,640,000","Abuja (FCT), Garki 2",Nigerian Used,332106 km
803,/zpjN7fuAyGmZ0Q98XIGHWYPw,Toyota Sienna 2002 Blue,"₦ 2,080,000","Lagos State, Kosofe",Nigerian Used,436042 km
804,/zIelCbBRaSgSgiaIseXRSN3J,Lexus RX 2002 Silver,"₦ 2,776,800","Lagos State, Amuwo-Odofin",Nigerian Used,141509 km
805,/BwovTHOJyToBphcB4tWRWC9,Honda Accord 2008 Gray,"₦ 2,912,000","Oyo State, Ibadan",Nigerian Used,168815 km
806,/CsGt6dFVVIn1xmPklRSjqyok,Honda Accord 2009 Gray,"₦ 2,704,000","Lagos State, Yaba",Nigerian Used,215339 km
807,/mBvo9v5rfxCZEcQ89cczrn,Mercedes-Benz M Class 2010 Silver,"₦ 5,775,000","Lagos State, Isolo",Nigerian Used,151715 km
808,/xoecr9EgNrmMl0NyGPSb7uLy,Toyota Corolla 2008 Gold,"₦ 3,150,000","Lagos State, Isolo",Nigerian Used,146901 km
809,/inf3FQyuwX70zRozXdYNEn8M,Toyota Highlander 2003 Blue,"₦ 2,625,000","Lagos State, Isolo",Nigerian Used,234943 km
810,/5H0lPIXPmrRe94VxNFjVLk3x,Lexus RX 350 2008 Silver,"₦ 4,095,000","Oyo State, Ibadan",Nigerian Used,108543 km
811,/2tWGVyiRPsayGBGld0W6sjP8,Toyota Highlander 2004 Gray,"₦ 3,952,000","Ogun State, Ado-Odo/Ota",Nigerian Used,266381 km
812,/kzzHD99xOuDNaOXILSPDpVLR,Mercedes-Benz E350 2010 Silver,"₦ 6,240,000","Lagos State, Lekki",Nigerian Used,119397 km
813,/g0EwYzss6mbjVfjiTQxYxgLK,Toyota Camry 2006 Blue,"₦ 2,100,000","Anambra State, Onitsha",Nigerian Used,185342 km
814,/B07jWptt0lXU74Li6Hb5dM8K,Peugeot 308 2009 Black,"₦ 2,625,000","Abuja (FCT), Wuse",Nigerian Used,699283 km
815,/hFubHsjk3laxhcYJmpeGWH2H,Toyota RAV4 2003 Silver,"₦ 1,732,500","Kwara State, Ilorin East",Nigerian Used,271597 km
816,/7LJh6rkbT5XbVQ1xurIvVncX,Kia Sportage 2012 Black,"₦ 3,570,000","Ogun State, Ado-Odo/Ota",Nigerian Used,55979 km
817,/uCE3kbSb9s3cTi9pmzjJ0DJ,New Honda CR-V 2019 Gray,"₦ 21,000,000","Lagos State, Ojodu",Brand New,58511 km
818,/pg92h3VWBZKU3zbWOFZKJzCa,Mazda MPV 2000 Silver,"₦ 2,100,000","Lagos State, Ikorodu",Nigerian Used,231525 km
819,/2DJZykIVdJeQd47DJwpV3uvi,Lexus RX 2010 Burgandy,"₦ 10,400,000","Rivers State, Port-Harcourt",Nigerian Used,193632 km
820,/v8A87xQZ5V011sRP6qybIyPH,Toyota Camry 2012 Red,"₦ 4,908,750","Lagos State, Ojodu",Nigerian Used,166997 km
821,/dXjIrKJTGJqIrpjjMArVIOk1,Hyundai Elantra 2008 Blue,"₦ 1,995,000","Abuja (FCT), Jabi",Nigerian Used,136588 km
822,/jPhTXR8tnPq6U3iIjMfqvXRb,Ford Fusion 2014 Blue,"₦ 5,838,000","Lagos State, Ipaja",Foreign Used,292190 km
823,/ARVZTGB6kUy5fnMyqoTFC0q5,Lexus ES 350 2007 Gray,"₦ 4,500,000","Lagos State, Amuwo-Odofin",Nigerian Used,286987 km
824,/x4MDt6kyIpRIycxKRVLr3I7L,Mercedes-Benz C350 2008 Black,"₦ 3,675,000","Oyo State, Ibadan",Nigerian Used,112950 km
825,/wqq0BXQ71WOMzoXnkwudsvSx,Toyota Corolla Verso 2004 Silver,"₦ 4,336,500","Lagos State, Amuwo-Odofin",Foreign Used,257924 km
826,/eUzx1VPguFLNMtglmFRONDjT,Toyota Avalon Touring 2007 Gray,"₦ 2,808,000","Akwa Ibom State, Uyo",Nigerian Used,289561 km
827,/Cx6o0NsCJJsV4d1pnUxTouad,Opel Zafira 2013 White,"₦ 4,305,000","Lagos State, Alimosho",Foreign Used,342095 km
828,/V4lw2ZCqRFdjtkjL8XNhlrz,Ford Edge 2011 Blue,"₦ 4,680,000","Lagos State, Ojodu",Nigerian Used,2000895 km
829,/dKYjMt4tICSwtC5geaV73N6h,Honda Pilot 2005 Red,"₦ 2,600,000","Lagos State, Surulere",Nigerian Used,407904 km
830,/oMTHpEL35VXSfoj6sVc0LHeG,Mercedes-Benz C280 2008 Black,"₦ 2,310,000","Abuja (FCT), Lugbe District",Nigerian Used,Nigerian Used
831,/5Ls0BD3mikUmQxAzVuhOqAPf,Toyota Land Cruiser Prado 2015 Black,"₦ 10,500,000","Edo State, Benin City",Nigerian Used,56426 km
832,/p0rBdyhJdC82NO9kFT6NxDkb,Peugeot 407 2004 Silver,"₦ 1,365,000","Abuja (FCT), Garki 2",Nigerian Used,103321 km
833,/CoVdWNDcGqCrYYuikgVww0W4,Honda CR-V 2009 Gray,"₦ 3,034,500","Lagos State, Amuwo-Odofin",Nigerian Used,163777 km
834,/rNg1oO0l0L2o5YIVrlq66HZA,Mazda MX-3 2011 Gray,"₦ 3,465,000","Lagos State, Lekki",Nigerian Used,280417 km
835,/k6BLzUGDcCul9vYzrFFoxbdo,Toyota Solara 2004 Black,"₦ 1,995,000","Abuja (FCT), Gwarinpa",Nigerian Used,253254 km
836,/i2h6hS7uixhGfYj8VobaiiJF,Mazda CX-9 Touring 2010 Green,"₦ 3,748,500","Akwa Ibom State, Uyo",Nigerian Used,113911 km
837,/195assY4YlDIKSsV8jbAzrq,Toyota Camry 2004 Teal,"₦ 1,680,000","Lagos State, Lekki",Nigerian Used,219747 km
838,/mrL17KlHGqtgVJTkL01MtCFZ,Ford Focus 2016 White,"₦ 2,940,000","Lagos State, Ikeja",Nigerian Used,89023 km
839,/s19nk39Ft1wWrKrNJH81nFuG,Ford Taurus 2013 Black,"₦ 4,515,000","Lagos State, Ojodu",Nigerian Used,45147 km
840,/5B6fQ4EI1QS9s5LdlGTCZxjV,Toyota Corolla 2010 Black,"₦ 2,793,000","Abuja (FCT), Lugbe District",Nigerian Used,205676 km
841,/mmasNZpfwPdPAzBFDCKW2Kif,Honda Accord 2008 Teal,"₦ 2,940,000","Lagos State, Lekki",Foreign Used,129102 km
842,/oHtHC5IboberXdt7n8Vswn3u,Lexus ES 2002 Gold,"₦ 2,600,000","Oyo State, Ibadan",Nigerian Used,196668 km
843,/cvYTqhHdjk2ksh1GElX8RHkD,Honda CR-V 2002 Blue,"₦ 1,302,000","Oyo State, Ibadan",Nigerian Used,269071 km
844,/2Yl7VVIXcJgSDyW6IrCPLbXo,Honda Pilot 2010 Matt Black,"₦ 4,680,000","Lagos State, Ogudu",Nigerian Used,211564 km
845,/441DqCyofrueia5kT2B1f1tj,Toyota Camry 2012 Black,"₦ 7,800,000","Lagos State, Ikorodu",Foreign Used,128523 km
846,/hAKOI3h1umHLizvsDBm3LP2U,Toyota Venza 2009 White,"₦ 6,760,000","Lagos State, Ikotun/Igando",Nigerian Used,263941 km
847,/nFwJFJm6B2tYfSQZj2TooiXP,Toyota Matrix 2004 Silver,"₦ 2,704,000","Abuja (FCT), Gwarinpa",Nigerian Used,125095 km
848,/uYiDr1dOPD68t1R3ZujzQ21g,Jeep Cherokee 2013 White,"₦ 6,405,000","Lagos State, Ajah",Nigerian Used,29349 km
849,/rhzYOy25YOmiCN8HrRnes3Pm,Toyota Sienna 2003 Green,"₦ 2,912,000","Lagos State, Ikotun/Igando",Nigerian Used,493130 km
850,/aLS1NQn8SqaPQqdDb8T1JK24,Volkswagen Golf 1993 Green,"₦ 945,000","Kwara State, Ilorin East",Nigerian Used,50760 km
851,/umuj912kxaY4g21kdv2WdZBF,Hyundai Santa Fe 2009 White,"₦ 3,675,000","Abuja (FCT), Lugbe District",Nigerian Used,221114 km
852,/5OuIRi1IUgobFrCrskTQzhxR,Toyota RAV4 2016 Gray,"₦ 12,792,000","Kaduna State, Kaduna / Kaduna State",Nigerian Used,60385 km
853,/5BI9da5vnHgkSgOc1iOBTpVw,Ford Escape 2013 Black,"₦ 13,650,000","Lagos State, Ajah",Nigerian Used,57242 km
854,/kzoj3Qn4xc9Z6GBQwOfTDqXl,Toyota Sienna 2008 Blue,"₦ 3,079,125","Lagos State, Ikorodu",Nigerian Used,123525 km
855,/fU7DBV37lpdE9RNzNozr1aw2,Toyota Sienna CE 7 Passenger 2010 Burgandy,"₦ 3,360,000","Rivers State, Port-Harcourt",Nigerian Used,195752 km
856,/cuXY3oR5MDejHcaFVRutOBA9,Lexus RX 350 2011 Gray,"₦ 9,360,000","Lagos State, Magodo",Nigerian Used,158013 km
857,/sGAcMPMPsl7dbH31YAtYgnDQ,Toyota Land Cruiser Prado 2.7 i 16V 2009 Black,"₦ 6,796,387","Abuja (FCT), Wuse",Nigerian Used,216369 km
858,/nPiQnULdzqCpX5fbhUOHG2Ty,Toyota Avensis 2002 Green,"₦ 2,100,000","Abuja (FCT), Lugbe District",Nigerian Used,153461 km
859,/rvFuioJAdQn2CktNPkrZYCiI,Nissan Rogue 2008 Black,"₦ 1,050,000","Abuja (FCT), Jabi",Nigerian Used,Nigerian Used
860,/hnfriv51Hhe2538MqRBkBAu9,Mercedes-Benz E320 2005 Black,"₦ 3,848,000","Abuja (FCT), Gwarinpa",Nigerian Used,298091 km
861,/dssTdaQYWJSiPOEOuztA9bS2,Pontiac Torrent 2007 Purple,"₦ 2,835,000","Lagos State, Ifako-Ijaiye",Nigerian Used,Nigerian Used
862,/uAROzEbRFhhkFXe1uiULyqMH,Cadillac CTS 2010 Red,"₦ 1,890,000","Lagos State, Lekki",Nigerian Used,123885 km
863,/2w9kVq75jYvDzlqPU1blXysh,Lexus ES 350 2008 Gray,"₦ 5,447,400","Lagos State, Ikeja",Foreign Used,122544 km
864,/MCR7pPJrZHsGGSTZhkqlYd1,Toyota Matrix 2004 Red,"₦ 1,764,000","Lagos State, Apapa",Nigerian Used,362630 km
865,/mVmFeKYK4DIvDG5L1gVthWDa,Toyota Camry 2.4 CE Automatic 2008 Gray,"₦ 3,150,000","Akwa Ibom State, Uyo",Nigerian Used,219686 km
866,/b0f3O8QrS8uKWp5euike1XlU,Honda Accord 1993 Blue,"₦ 945,000","Abuja (FCT), Jabi",Nigerian Used,252344 km
867,/C84Q2hN2YYWK4w3efHDl3ye6,Toyota Corolla 2010 Blue,"₦ 3,465,000","Lagos State, Ikoyi",Nigerian Used,74424 km
868,/1stYRXx6y2mQsEOWbHmOArcd,Toyota Corolla 2004 Blue,"₦ 3,328,000","Abuja (FCT), Mararaba",Nigerian Used,175337 km
869,/yLqI82UhV4V0J6UIfLjjHAui,Toyota RAV4 2005 Silver,"₦ 2,548,000","Lagos State, Ogba",Nigerian Used,166164 km
870,/bvwd5LDMx6mIYpVa6Uhi2jqJ,Mercedes-Benz M Class 2005 Silver,"₦ 2,992,500","Lagos State, Isolo",Nigerian Used,220615 km
871,/rR9jyMmvS5QYArvQplOQRVid,Lexus ES 2007 Blue,"₦ 4,410,000","Abuja (FCT), Gwarinpa",Nigerian Used,347614 km
872,/hy7yBdW3a3EbwkZU7WGHqUPr,Lexus ES 350 2008 White,"₦ 3,885,000","Abuja (FCT), Kubwa",Nigerian Used,126841 km
873,/x2Uz0Pm5w43ConBBsmAOQPOV,Ford Escape XLS 4x4 2005 Ivory,"₦ 1,522,500","Lagos State, Ikeja",Nigerian Used,246930 km
874,/BLWMwXSx8fG1M2YXhYDBmTOj,Toyota Matrix 2004 Red,"₦ 2,058,000","Oyo State, Ibadan",Nigerian Used,175486 km
875,/BXSpWEnzV3t9SEkPDLX14Qq6,Honda Pilot 2008 White,"₦ 2,912,000","Kwara State, Ilorin East",Nigerian Used,142806 km
876,/iUyhLAvmvgbqQQZzCC261pPR,Toyota Corolla 2009 White,"₦ 2,625,000","Lagos State, Amuwo-Odofin",Nigerian Used,291419 km
877,/nhqZPJ6HvZfoeOT9u0mNppQV,Lexus GX 2003 Black,"₦ 3,706,500","Lagos State, Amuwo-Odofin",Nigerian Used,115676 km
878,/69z6re4kLvMcmUETWsiszs7j,Lexus IS 2008 Silver,"₦ 3,150,000","Edo State, Benin City",Nigerian Used,62511 km
879,/xCKl4TrUzfxyQZUzuxkkttGq,BMW 323i 2008 Gray,"₦ 3,675,000","Abuja (FCT), Jabi",Nigerian Used,143258 km
880,/pGdxpP788sdLQXZoNAQYRMlz,Toyota Corolla 2006 Gray,"₦ 2,625,000","Abuja (FCT), Jabi",Nigerian Used,299999 km
881,/AZvKHfneIzxd60Pv7xolOpOo,Toyota Highlander 2009 Gray,"₦ 10,400,000","Lagos State, Ikoyi",Foreign Used,176166 km
882,/hyibVSePNRdEPBHpq17Ssnyi,Lexus RX 350 2012 Black,"₦ 10,500,000","Lagos State, Ojodu",Foreign Used,160198 km
883,/doklctAs5c90WmafsFgYkfre,Lexus GS 2006 Silver,"₦ 3,150,000","Lagos State, Alimosho",Nigerian Used,61517 km
884,/mCqsgtdzbm1HesNIpQm9iI7J,Toyota Corolla 2004 Silver,"₦ 2,600,000","Abuja (FCT), Jabi",Nigerian Used,126158 km
885,/kEb3OtWV7u2bTXpfW7D21pkt,Kia Sorento 2011 Gray,"₦ 4,200,000","Rivers State, Port-Harcourt",Nigerian Used,133102 km
886,/xqpJyDZHGigalYWWclNBTc2X,Toyota Camry 2004 Gray,"₦ 2,548,000","Oyo State, Ibadan",Nigerian Used,412440 km
887,/dreFTMsraIvDmnuLFqJfsWsj,Ford Edge 2007 Gold,"₦ 1,942,500","Anambra State, Onitsha",Nigerian Used,1237564 km
888,/m7uY2fgMDZJ4YWb8Rjr1LsjI,Mazda 6 2018 Gray,"₦ 9,345,000","Lagos State, Ikeja",Nigerian Used,79663 km
889,/yrB9eLvxeTcWBhhbmO1bk2EP,Mazda CX-9 2008 Black,"₦ 3,848,000","Ogun State, Ado-Odo/Ota",Nigerian Used,280812 km
890,/sswFgWiHtaT6y97DYha3awYl,Honda Pilot 2006 Gray,"₦ 3,640,000","Abuja (FCT), Kubwa",Nigerian Used,140346 km
891,/zpZUGomoVXuKk9UFa8j8moC9,Land Rover Range Rover 2012 White,"₦ 5,250,000","Abuja (FCT), Garki 2",Nigerian Used,102281 km
892,/5IQTDBTYmvK1tJwhdvGJfESJ,Lexus ES 350 FWD 2013 Red,"₦ 12,075,000","Lagos State, Ikeja",Foreign Used,272474 km
893,/icbYVB4R1kj5gM12DAJ0vRig,Toyota RAV4 2018 Red,"₦ 12,324,000","Lagos State, Victoria Island",Nigerian Used,119242 km
894,/mPa4MnSwhQp4wzOAB8SFudOg,Toyota Corolla 2014 Silver,"₦ 5,775,000","Oyo State, Ibadan",Nigerian Used,101872 km
895,/kLIpsBxMp7ExegbbzB29OHVN,Honda Accord 2010 Black,"₦ 1,890,000","Abuja (FCT), Lugbe District",Nigerian Used,82091 km
896,/BrSH5edyedIK0EDP1DJAitAh,Mercedes-Benz M Class 2006 Off white,"₦ 3,150,000","Rivers State, Port-Harcourt",Nigerian Used,139645 km
897,/zWuwYZmlNjI98OdNjtemXwYs,Toyota Sienna LE AWD 2005 Burgandy,"₦ 2,625,000","Lagos State, Ikeja",Nigerian Used,282703 km
898,/3lDx2zGflAhOstVF41Qf43uE,Lexus GS 2001 Brown,"₦ 1,942,500","Abuja (FCT), Jabi",Nigerian Used,391443 km
899,/1sM6W8Z2Cz6nm04fYNyT6n85,Mercedes-Benz GL-Class 2008 Black,"₦ 3,675,000","Rivers State, Port-Harcourt",Nigerian Used,162309 km
900,/6oHTHMkSXcDhswaZpicdsDWY,Toyota Camry 2004 Blue,"₦ 2,704,000","Lagos State, Alimosho",Nigerian Used,125994 km
901,/v8PMVm4IynLMkDD0Vx6gxDjc,Toyota Camry 2002 Silver,"₦ 2,152,800","Lagos State, Ikorodu",Nigerian Used,235152 km
902,/8ievHBkrSEOX1Hsxl9DnhX4P,Lexus RX 350 2017 Black,"₦ 25,830,000","Oyo State, Ibadan",Foreign Used,131858 km
903,/hwZMcWQqlzCAvtUe4JdGyeYg,Mercedes-Benz GLK-Class 2013 White,"₦ 10,500,000","Lagos State, Lekki",Foreign Used,210265 km
904,/kOEJa05JkDgJZFQUDdraQmKO,Toyota Highlander 2008 Purple,"₦ 4,725,000","Lagos State, Ikorodu",Nigerian Used,128523 km
905,/NTLnIDDcxuz9OR8GmVrFfxA,Toyota Camry 2007 Silver,"₦ 4,160,000","Delta State, Oshimili South",Nigerian Used,187100 km
906,/uRElNpV71fT2bWRzm3HkzSqE,Ford Edge 2007 Gray,"₦ 2,205,000","Lagos State, Yaba",Nigerian Used,145218 km
907,/gjds2G6ekHQGp5Om8ozjpzKM,Hyundai Santa Fe 2.7 GLS AWD 2007 Gray,"₦ 2,625,000","Rivers State, Port-Harcourt",Nigerian Used,106591 km
908,/AQtBUeD2uLTYPpqN8xaxqxDY,Toyota Camry 2003 Black,"₦ 2,392,000","Lagos State, Alimosho",Nigerian Used,358128 km
909,/A5iIAPe1KPv165R1y4lmAcqB,Honda Stream 2000 White,"₦ 892,500","Kwara State, Ilorin East",Nigerian Used,498058 km
910,/xww7cEkAehwhh05cqky8XqHW,Honda CR-V 2003 Blue,"₦ 1,470,000","Lagos State, Ikoyi",Nigerian Used,231599 km
911,/cNohjJphfysumDncuMuTiuZI,Mercedes-Benz C240 2003 Blue,"₦ 2,080,000","Edo State, Benin City",Nigerian Used,142 km
912,/n6qJRgfq8nzcpqXq3VFPsGtb,Mercedes-Benz M Class ML 320 2001 Black,"₦ 3,675,000","Rivers State, Port-Harcourt",Nigerian Used,206317 km
913,/7Q8kF5kKNSPJEEWaaStYBk0S,Toyota Land Cruiser Prado 2.7 VVT-i 2015 Gray,"₦ 17,955,000","Lagos State, Lekki",Nigerian Used,47395 km
914,/zTe3kNCSAzwW0iJlN8P0rl3c,Land Rover Range Rover Sport 4.2 V8 SC 2008 Black,"₦ 4,680,000","Akwa Ibom State, Uyo",Nigerian Used,137664 km
915,/zhsL7a37tGYeTflkHjMrsTPh,Lexus IS 2008 Black,"₦ 4,784,000","Abuja (FCT), Jabi",Nigerian Used,104166 km
916,/Bi78YS17hAZFFKSnGWMJvDZS,Toyota RAV4 2012 Silver,"₦ 5,040,000","Abuja (FCT), Jabi",Nigerian Used,60773 km
917,/zxdAn3OJgSIpIKoNak6fLB9b,Lexus ES 2007 Black,"₦ 4,016,250","Abuja (FCT), Katampe",Nigerian Used,160987 km
918,/3oJR6Hu9VRN9Hnx3nXJ2OP7h,Lexus ES 350 2007 Black,"₦ 3,780,000","Lagos State, Ibeju",Nigerian Used,271207 km
919,/9LNAXFUwauEo7gqoFhupCIP,Toyota Camry 2012 Gray,"₦ 8,320,000","Lagos State, Amuwo-Odofin",Foreign Used,122520 km
920,/kxhfVW7viFBSw7n5wRKU9wEo,Toyota Highlander 2004 Gold,"₦ 5,720,000","Lagos State, Ogba",Foreign Used,174906 km
921,/385MtPMtScaFx5GoG0vDqbTp,Mitsubishi Outlander 2013 Blue,"₦ 3,150,000","Lagos State, Ikeja",Nigerian Used,125497 km
922,/yDxh9qbcbOesALXqzz3zWBXA,Ford Edge 2007 Gray,"₦ 3,640,000","Oyo State, Ibadan",Nigerian Used,122860 km
923,/B7c3UYUg8db9DDAzlNIzVsNc,Toyota Camry 2003 Gold,"₦ 1,890,000","Lagos State, Ikeja",Nigerian Used,462031 km
924,/l7LKhJUuXsnNRj9hXQpD5HNj,Honda Accord 2007 Black,"₦ 2,080,000","Lagos State, Alimosho",Nigerian Used,217810 km
925,/4Y0LCZjpkhlTdupAsdCYFOKY,Lexus IS 2008 Silver,"₦ 3,360,000","Lagos State, Ogba",Nigerian Used,1313998 km
926,/d5uvNr5uGBVtJLByjMCffV7X,Honda Accord 2008 Black,"₦ 2,600,000","Abuja (FCT), Lugbe District",Nigerian Used,130260 km
927,/1auTrHolJ2CMzONczsc9Rcbv,Toyota Corolla 2004 Gold,"₦ 2,704,000","Lagos State, Ikotun/Igando",Nigerian Used,299999 km
928,/zjJUNonjVWrcM9mbZukMARBs,Toyota Highlander V6 2005 Gold,"₦ 3,033,450","Anambra State, Onitsha",Nigerian Used,272192 km
929,/wk7w5HlcVtjdrF0yjxBlP4Ml,Toyota Corolla 2004 Red,"₦ 2,205,000","Lagos State, Ajah",Nigerian Used,463151 km
930,/6urye6SUr6OlJPzU2OqzdOJR,Toyota Camry 2004 Silver,"₦ 1,932,000","Lagos State, Ilupeju",Nigerian Used,228239 km
931,/rmCCilA2wILcEJ2Bp8bUAGQp,Acura MDX 2001 Silver,"₦ 3,360,000","Lagos State, Isolo",Foreign Used,272928 km
932,/fdqjlZ7CKjrOaaJfx9Az0ben,Land Rover Range Rover 2016 White,"₦ 23,100,000","Lagos State, Ikoyi",Nigerian Used,126552 km
933,/knfAl9LnCE1Jc1jWtFOyok2s,Honda Accord 2009 Silver,"₦ 2,415,000","Lagos State, Alimosho",Nigerian Used,215154 km
934,/aEFIbYBa5rla6V3iHFL3asjr,Mercedes-Benz GLE-Class GLE 350d 4MATIC 2016 White,"₦ 24,675,000","Lagos State, Lekki",Foreign Used,175680 km
